2025-12-31 01:25:45.586784+00:00 | XRPUSDT | 4h
2025-12-31 01:25:45.590979+00:00 | ADAUSDT | 5m
2025-12-31 01:25:45.591429+00:00 | ADAUSDT | 15m
2025-12-31 01:25:45.591824+00:00 | ADAUSDT | 30m
2025-12-31 01:25:45.592066+00:00 | ADAUSDT | 1h
2025-12-31 01:25:45.592538+00:00 | ADAUSDT | 4h
2025-12-31 01:25:45.595184+00:00 | DOGEUSDT | 5m
2025-12-31 01:25:45.595900+00:00 | DOGEUSDT | 15m
2025-12-31 01:25:45.596291+00:00 | DOGEUSDT | 30m
2025-12-31 01:25:45.596693+00:00 | DOGEUSDT | 1h
2025-12-31 01:25:45.597065+00:00 | DOGEUSDT | 4h
2025-12-31 01:25:45.599960+00:00 | AVAXUSDT | 5m
2025-12-31 01:25:45.600253+00:00 | AVAXUSDT | 15m
2025-12-31 01:25:45.600940+00:00 | AVAXUSDT | 30m
2025-12-31 01:25:45.601333+00:00 | AVAXUSDT | 1h
2025-12-31 01:25:45.601766+00:00 | AVAXUSDT | 4h
2025-12-31 01:25:45.605220+00:00 | DOTUSDT | 5m
2025-12-31 01:25:45.605955+00:00 | DOTUSDT | 15m
2025-12-31 01:25:45.606363+00:00 | DOTUSDT | 30m
2025-12-31 01:25:45.606764+00:00 | DOTUSDT | 1h
2025-12-31 01:25:45.607132+00:00 | DOTUSDT | 4h
2025-12-31 01:25:45.610404+00:00 | LINKUSDT | 5m
2025-12-31 01:25:45.610709+00:00 | LINKUSDT | 15m
2025-12-31 01:25:45.610949+00:00 | LINKUSDT | 30m
2025-12-31 01:25:45.611183+00:00 | LINKUSDT | 1h
2025-12-31 01:25:45.612171+00:00 | LINKUSDT | 4h
2025-12-31 01:25:45.616034+00:00 | UNIUSDT | 5m
2025-12-31 01:25:45.616469+00:00 | UNIUSDT | 15m
2025-12-31 01:25:45.616875+00:00 | UNIUSDT | 30m
2025-12-31 01:25:45.617210+00:00 | UNIUSDT | 1h
2025-12-31 01:25:45.617459+00:00 | UNIUSDT | 4h
2025-12-31 01:25:45.621103+00:00 | AAVEUSDT | 5m
2025-12-31 01:25:45.621447+00:00 | AAVEUSDT | 15m
2025-12-31 01:25:45.621728+00:00 | AAVEUSDT | 30m
2025-12-31 01:25:45.621960+00:00 | AAVEUSDT | 1h
2025-12-31 01:25:45.622203+00:00 | AAVEUSDT | 4h
2025-12-31 01:25:45.625501+00:00 | ARBUSDT | 5m
2025-12-31 01:25:45.625803+00:00 | ARBUSDT | 15m
2025-12-31 01:25:45.626017+00:00 | ARBUSDT | 30m
2025-12-31 01:25:45.626244+00:00 | ARBUSDT | 1h
2025-12-31 01:25:45.627129+00:00 | ARBUSDT | 4h
2025-12-31 01:25:45.630649+00:00 | OPUSDT | 5m
2025-12-31 01:25:45.631084+00:00 | OPUSDT | 15m
2025-12-31 01:25:45.631476+00:00 | OPUSDT | 30m
2025-12-31 01:25:45.631866+00:00 | OPUSDT | 1h
2025-12-31 01:25:45.632244+00:00 | OPUSDT | 4h
2025-12-31 01:25:45.635927+00:00 | SUIUSDT | 5m
2025-12-31 01:25:45.636359+00:00 | SUIUSDT | 15m
2025-12-31 01:25:45.636767+00:00 | SUIUSDT | 30m
2025-12-31 01:25:45.637126+00:00 | SUIUSDT | 1h
2025-12-31 01:25:45.637405+00:00 | SUIUSDT | 4h
2025-12-31 01:25:45.640850+00:00 | APTUSDT | 5m
2025-12-31 01:25:45.641128+00:00 | APTUSDT | 15m
2025-12-31 01:25:45.641362+00:00 | APTUSDT | 30m
2025-12-31 01:25:45.641587+00:00 | APTUSDT | 1h
2025-12-31 01:25:45.641825+00:00 | APTUSDT | 4h
2025-12-31 01:25:45.645518+00:00 | ATOMUSDT | 5m
2025-12-31 01:25:45.645830+00:00 | ATOMUSDT | 15m
2025-12-31 01:25:45.646058+00:00 | ATOMUSDT | 30m
2025-12-31 01:25:45.646270+00:00 | ATOMUSDT | 1h
2025-12-31 01:25:45.647094+00:00 | ATOMUSDT | 4h
2025-12-31 01:25:45.650099+00:00 | NEARUSDT | 5m
2025-12-31 01:25:45.650792+00:00 | NEARUSDT | 15m
2025-12-31 01:25:45.651206+00:00 | NEARUSDT | 30m
2025-12-31 01:25:45.651588+00:00 | NEARUSDT | 1h
2025-12-31 01:25:45.652006+00:00 | NEARUSDT | 4h
2025-12-31 01:25:45.655276+00:00 | ALGOUSDT | 5m
2025-12-31 01:25:45.655581+00:00 | ALGOUSDT | 15m
2025-12-31 01:25:45.655823+00:00 | ALGOUSDT | 30m
2025-12-31 01:25:45.656070+00:00 | ALGOUSDT | 1h
2025-12-31 01:25:45.656843+00:00 | ALGOUSDT | 4h
2025-12-31 01:26:02.330172+00:00 | BTCUSDT | 5m
2025-12-31 01:26:02.330518+00:00 | BTCUSDT | 15m
2025-12-31 01:26:02.330755+00:00 | BTCUSDT | 30m
2025-12-31 01:26:02.330958+00:00 | BTCUSDT | 1h
2025-12-31 01:26:02.331266+00:00 | BTCUSDT | 4h
2025-12-31 01:26:02.333856+00:00 | ETHUSDT | 5m
2025-12-31 01:26:02.334175+00:00 | ETHUSDT | 15m
2025-12-31 01:26:02.334427+00:00 | ETHUSDT | 30m
2025-12-31 01:26:02.334630+00:00 | ETHUSDT | 1h
2025-12-31 01:26:02.334817+00:00 | ETHUSDT | 4h
2025-12-31 01:26:02.336982+00:00 | BNBUSDT | 5m
2025-12-31 01:26:02.337243+00:00 | BNBUSDT | 15m
2025-12-31 01:26:02.337421+00:00 | BNBUSDT | 30m
2025-12-31 01:26:02.337652+00:00 | BNBUSDT | 1h
2025-12-31 01:26:02.337841+00:00 | BNBUSDT | 4h
2025-12-31 01:26:02.339957+00:00 | SOLUSDT | 5m
2025-12-31 01:26:02.340154+00:00 | SOLUSDT | 15m
2025-12-31 01:26:02.340410+00:00 | SOLUSDT | 30m
2025-12-31 01:26:02.340586+00:00 | SOLUSDT | 1h
2025-12-31 01:26:02.340807+00:00 | SOLUSDT | 4h
2025-12-31 01:26:02.342490+00:00 | XRPUSDT | 5m
2025-12-31 01:26:02.342764+00:00 | XRPUSDT | 15m
2025-12-31 01:26:02.342974+00:00 | XRPUSDT | 30m
2025-12-31 01:26:02.343146+00:00 | XRPUSDT | 1h
2025-12-31 01:26:02.343351+00:00 | XRPUSDT | 4h
2025-12-31 01:26:02.345393+00:00 | ADAUSDT | 5m
2025-12-31 01:26:02.345637+00:00 | ADAUSDT | 15m
2025-12-31 01:26:02.345838+00:00 | ADAUSDT | 30m
2025-12-31 01:26:02.346030+00:00 | ADAUSDT | 1h
2025-12-31 01:26:02.346252+00:00 | ADAUSDT | 4h
2025-12-31 01:26:02.348005+00:00 | DOGEUSDT | 5m
2025-12-31 01:26:02.348239+00:00 | DOGEUSDT | 15m
2025-12-31 01:26:02.348445+00:00 | DOGEUSDT | 30m
2025-12-31 01:26:02.348661+00:00 | DOGEUSDT | 1h
2025-12-31 01:26:02.348842+00:00 | DOGEUSDT | 4h
2025-12-31 01:26:02.351022+00:00 | AVAXUSDT | 5m
2025-12-31 01:26:02.351234+00:00 | AVAXUSDT | 15m
2025-12-31 01:26:02.351420+00:00 | AVAXUSDT | 30m
2025-12-31 01:26:02.351627+00:00 | AVAXUSDT | 1h
2025-12-31 01:26:02.351856+00:00 | AVAXUSDT | 4h
2025-12-31 01:26:02.356066+00:00 | DOTUSDT | 5m
2025-12-31 01:26:02.356332+00:00 | DOTUSDT | 15m
2025-12-31 01:26:02.356519+00:00 | DOTUSDT | 30m
2025-12-31 01:26:02.356778+00:00 | DOTUSDT | 1h
2025-12-31 01:26:02.356970+00:00 | DOTUSDT | 4h
2025-12-31 01:26:02.363611+00:00 | LINKUSDT | 5m
2025-12-31 01:26:02.363869+00:00 | LINKUSDT | 15m
2025-12-31 01:26:02.364087+00:00 | LINKUSDT | 30m
2025-12-31 01:26:02.364269+00:00 | LINKUSDT | 1h
2025-12-31 01:26:02.364548+00:00 | LINKUSDT | 4h
2025-12-31 01:26:02.367202+00:00 | UNIUSDT | 5m
2025-12-31 01:26:02.367474+00:00 | UNIUSDT | 15m
2025-12-31 01:26:02.367714+00:00 | UNIUSDT | 30m
2025-12-31 01:26:02.367908+00:00 | UNIUSDT | 1h
2025-12-31 01:26:02.368112+00:00 | UNIUSDT | 4h
2025-12-31 01:26:02.370039+00:00 | AAVEUSDT | 5m
2025-12-31 01:26:02.370268+00:00 | AAVEUSDT | 15m
2025-12-31 01:26:02.370534+00:00 | AAVEUSDT | 30m
2025-12-31 01:26:02.370711+00:00 | AAVEUSDT | 1h
2025-12-31 01:26:02.370911+00:00 | AAVEUSDT | 4h
2025-12-31 01:26:02.372973+00:00 | ARBUSDT | 5m
2025-12-31 01:26:02.373262+00:00 | ARBUSDT | 15m
2025-12-31 01:26:02.373539+00:00 | ARBUSDT | 30m
2025-12-31 01:26:02.373772+00:00 | ARBUSDT | 1h
2025-12-31 01:26:02.374050+00:00 | ARBUSDT | 4h
2025-12-31 01:26:02.375986+00:00 | OPUSDT | 5m
2025-12-31 01:26:02.376291+00:00 | OPUSDT | 15m
2025-12-31 01:26:02.376513+00:00 | OPUSDT | 30m
2025-12-31 01:26:02.376763+00:00 | OPUSDT | 1h
2025-12-31 01:26:02.376947+00:00 | OPUSDT | 4h
2025-12-31 01:26:02.379001+00:00 | SUIUSDT | 5m
2025-12-31 01:26:02.379241+00:00 | SUIUSDT | 15m
2025-12-31 01:26:02.379490+00:00 | SUIUSDT | 30m
2025-12-31 01:26:02.379713+00:00 | SUIUSDT | 1h
2025-12-31 01:26:02.379891+00:00 | SUIUSDT | 4h
2025-12-31 01:26:02.382092+00:00 | APTUSDT | 5m
2025-12-31 01:26:02.382333+00:00 | APTUSDT | 15m
2025-12-31 01:26:02.382554+00:00 | APTUSDT | 30m
2025-12-31 01:26:02.382788+00:00 | APTUSDT | 1h
2025-12-31 01:26:02.382977+00:00 | APTUSDT | 4h
2025-12-31 01:26:02.384859+00:00 | ATOMUSDT | 5m
2025-12-31 01:26:02.385091+00:00 | ATOMUSDT | 15m
2025-12-31 01:26:02.385328+00:00 | ATOMUSDT | 30m
2025-12-31 01:26:02.385488+00:00 | ATOMUSDT | 1h
2025-12-31 01:26:02.385768+00:00 | ATOMUSDT | 4h
2025-12-31 01:26:02.387579+00:00 | NEARUSDT | 5m
2025-12-31 01:26:02.387771+00:00 | NEARUSDT | 15m
2025-12-31 01:26:02.387940+00:00 | NEARUSDT | 30m
2025-12-31 01:26:02.388124+00:00 | NEARUSDT | 1h
2025-12-31 01:26:02.388284+00:00 | NEARUSDT | 4h
2025-12-31 01:26:02.391397+00:00 | ALGOUSDT | 5m
2025-12-31 01:26:02.391614+00:00 | ALGOUSDT | 15m
2025-12-31 01:26:02.391785+00:00 | ALGOUSDT | 30m
2025-12-31 01:26:02.391949+00:00 | ALGOUSDT | 1h
2025-12-31 01:26:02.392094+00:00 | ALGOUSDT | 4h
2025-12-31 01:30:51.706373+00:00 | BTCUSDT | 5m
2025-12-31 01:30:51.706672+00:00 | BTCUSDT | 15m
2025-12-31 01:30:51.706842+00:00 | BTCUSDT | 30m
2025-12-31 01:30:51.707041+00:00 | BTCUSDT | 1h
2025-12-31 01:30:51.707230+00:00 | BTCUSDT | 4h
2025-12-31 01:30:51.710027+00:00 | ETHUSDT | 5m
2025-12-31 01:30:51.710254+00:00 | ETHUSDT | 15m
2025-12-31 01:30:51.710786+00:00 | ETHUSDT | 30m
2025-12-31 01:30:51.711195+00:00 | ETHUSDT | 1h
2025-12-31 01:30:51.711574+00:00 | ETHUSDT | 4h
2025-12-31 01:30:51.714499+00:00 | BNBUSDT | 5m
2025-12-31 01:30:51.714821+00:00 | BNBUSDT | 15m
2025-12-31 01:30:51.715125+00:00 | BNBUSDT | 30m
2025-12-31 01:30:51.715447+00:00 | BNBUSDT | 1h
2025-12-31 01:30:51.715804+00:00 | BNBUSDT | 4h
2025-12-31 01:30:51.717727+00:00 | SOLUSDT | 5m
2025-12-31 01:30:51.717935+00:00 | SOLUSDT | 15m
2025-12-31 01:30:51.718145+00:00 | SOLUSDT | 30m
2025-12-31 01:30:51.718847+00:00 | SOLUSDT | 1h
2025-12-31 01:30:51.719217+00:00 | SOLUSDT | 4h
2025-12-31 01:30:51.721797+00:00 | XRPUSDT | 5m
2025-12-31 01:30:51.722008+00:00 | XRPUSDT | 15m
2025-12-31 01:30:51.722185+00:00 | XRPUSDT | 30m
2025-12-31 01:30:51.722652+00:00 | XRPUSDT | 1h
2025-12-31 01:30:51.722938+00:00 | XRPUSDT | 4h
2025-12-31 01:30:51.725202+00:00 | ADAUSDT | 5m
2025-12-31 01:30:51.725434+00:00 | ADAUSDT | 15m
2025-12-31 01:30:51.725629+00:00 | ADAUSDT | 30m
2025-12-31 01:30:51.725806+00:00 | ADAUSDT | 1h
2025-12-31 01:30:51.725997+00:00 | ADAUSDT | 4h
2025-12-31 01:30:51.728647+00:00 | DOGEUSDT | 5m
2025-12-31 01:30:51.728953+00:00 | DOGEUSDT | 15m
2025-12-31 01:30:51.729205+00:00 | DOGEUSDT | 30m
2025-12-31 01:30:51.730085+00:00 | DOGEUSDT | 1h
2025-12-31 01:30:51.730656+00:00 | DOGEUSDT | 4h
2025-12-31 01:30:51.734225+00:00 | AVAXUSDT | 5m
2025-12-31 01:30:51.734475+00:00 | AVAXUSDT | 15m
2025-12-31 01:30:51.734662+00:00 | AVAXUSDT | 30m
2025-12-31 01:30:51.734839+00:00 | AVAXUSDT | 1h
2025-12-31 01:30:51.735012+00:00 | AVAXUSDT | 4h
2025-12-31 01:30:51.743787+00:00 | DOTUSDT | 5m
2025-12-31 01:30:51.744163+00:00 | DOTUSDT | 15m
2025-12-31 01:30:51.744510+00:00 | DOTUSDT | 30m
2025-12-31 01:30:51.744816+00:00 | DOTUSDT | 1h
2025-12-31 01:30:51.744989+00:00 | DOTUSDT | 4h
2025-12-31 01:30:51.748044+00:00 | LINKUSDT | 5m
2025-12-31 01:30:51.748345+00:00 | LINKUSDT | 15m
2025-12-31 01:30:51.748545+00:00 | LINKUSDT | 30m
2025-12-31 01:30:51.748751+00:00 | LINKUSDT | 1h
2025-12-31 01:30:51.748930+00:00 | LINKUSDT | 4h
2025-12-31 01:30:51.751784+00:00 | UNIUSDT | 5m
2025-12-31 01:30:51.752042+00:00 | UNIUSDT | 15m
2025-12-31 01:30:51.752282+00:00 | UNIUSDT | 30m
2025-12-31 01:30:51.752493+00:00 | UNIUSDT | 1h
2025-12-31 01:30:51.752691+00:00 | UNIUSDT | 4h
2025-12-31 01:30:51.755868+00:00 | AAVEUSDT | 5m
2025-12-31 01:30:51.756119+00:00 | AAVEUSDT | 15m
2025-12-31 01:30:51.756474+00:00 | AAVEUSDT | 30m
2025-12-31 01:30:51.756790+00:00 | AAVEUSDT | 1h
2025-12-31 01:30:51.757086+00:00 | AAVEUSDT | 4h
2025-12-31 01:30:51.759020+00:00 | ARBUSDT | 5m
2025-12-31 01:30:51.759225+00:00 | ARBUSDT | 15m
2025-12-31 01:30:51.760027+00:00 | ARBUSDT | 30m
2025-12-31 01:30:51.760340+00:00 | ARBUSDT | 1h
2025-12-31 01:30:51.760645+00:00 | ARBUSDT | 4h
2025-12-31 01:30:51.763200+00:00 | OPUSDT | 5m
2025-12-31 01:30:51.763477+00:00 | OPUSDT | 15m
2025-12-31 01:30:51.763677+00:00 | OPUSDT | 30m
2025-12-31 01:30:51.763897+00:00 | OPUSDT | 1h
2025-12-31 01:30:51.764079+00:00 | OPUSDT | 4h
2025-12-31 01:30:51.766769+00:00 | SUIUSDT | 5m
2025-12-31 01:30:51.766984+00:00 | SUIUSDT | 15m
2025-12-31 01:30:51.767167+00:00 | SUIUSDT | 30m
2025-12-31 01:30:51.767380+00:00 | SUIUSDT | 1h
2025-12-31 01:30:51.767548+00:00 | SUIUSDT | 4h
2025-12-31 01:30:51.770521+00:00 | APTUSDT | 5m
2025-12-31 01:30:51.770761+00:00 | APTUSDT | 15m
2025-12-31 01:30:51.771003+00:00 | APTUSDT | 30m
2025-12-31 01:30:51.771175+00:00 | APTUSDT | 1h
2025-12-31 01:30:51.771650+00:00 | APTUSDT | 4h
2025-12-31 01:30:51.773705+00:00 | ATOMUSDT | 5m
2025-12-31 01:30:51.773881+00:00 | ATOMUSDT | 15m
2025-12-31 01:30:51.774045+00:00 | ATOMUSDT | 30m
2025-12-31 01:30:51.774207+00:00 | ATOMUSDT | 1h
2025-12-31 01:30:51.774942+00:00 | ATOMUSDT | 4h
2025-12-31 01:30:51.777013+00:00 | NEARUSDT | 5m
2025-12-31 01:30:51.777225+00:00 | NEARUSDT | 15m
2025-12-31 01:30:51.777848+00:00 | NEARUSDT | 30m
2025-12-31 01:30:51.778252+00:00 | NEARUSDT | 1h
2025-12-31 01:30:51.778585+00:00 | NEARUSDT | 4h
2025-12-31 01:30:51.780922+00:00 | ALGOUSDT | 5m
2025-12-31 01:30:51.781153+00:00 | ALGOUSDT | 15m
2025-12-31 01:30:51.781823+00:00 | ALGOUSDT | 30m
2025-12-31 01:30:51.782095+00:00 | ALGOUSDT | 1h
2025-12-31 01:30:51.782390+00:00 | ALGOUSDT | 4h
2025-12-31 01:31:08.714170+00:00 | BTCUSDT | 5m
2025-12-31 01:31:08.714562+00:00 | BTCUSDT | 15m
2025-12-31 01:31:08.714823+00:00 | BTCUSDT | 30m
2025-12-31 01:31:08.715073+00:00 | BTCUSDT | 1h
2025-12-31 01:31:08.715271+00:00 | BTCUSDT | 4h
2025-12-31 01:31:08.717100+00:00 | ETHUSDT | 5m
2025-12-31 01:31:08.717315+00:00 | ETHUSDT | 15m
2025-12-31 01:31:08.717487+00:00 | ETHUSDT | 30m
2025-12-31 01:31:08.717703+00:00 | ETHUSDT | 1h
2025-12-31 01:31:08.717875+00:00 | ETHUSDT | 4h
2025-12-31 01:31:08.719769+00:00 | BNBUSDT | 5m
2025-12-31 01:31:08.719974+00:00 | BNBUSDT | 15m
2025-12-31 01:31:08.720138+00:00 | BNBUSDT | 30m
2025-12-31 01:31:08.720316+00:00 | BNBUSDT | 1h
2025-12-31 01:31:08.720480+00:00 | BNBUSDT | 4h
2025-12-31 01:31:08.722169+00:00 | SOLUSDT | 5m
2025-12-31 01:31:08.722388+00:00 | SOLUSDT | 15m
2025-12-31 01:31:08.722569+00:00 | SOLUSDT | 30m
2025-12-31 01:31:08.722804+00:00 | SOLUSDT | 1h
2025-12-31 01:31:08.722998+00:00 | SOLUSDT | 4h
2025-12-31 01:31:08.724591+00:00 | XRPUSDT | 5m
2025-12-31 01:31:08.724779+00:00 | XRPUSDT | 15m
2025-12-31 01:31:08.724965+00:00 | XRPUSDT | 30m
2025-12-31 01:31:08.725133+00:00 | XRPUSDT | 1h
2025-12-31 01:31:08.725340+00:00 | XRPUSDT | 4h
2025-12-31 01:31:08.727254+00:00 | ADAUSDT | 5m
2025-12-31 01:31:08.727598+00:00 | ADAUSDT | 15m
2025-12-31 01:31:08.727801+00:00 | ADAUSDT | 30m
2025-12-31 01:31:08.728055+00:00 | ADAUSDT | 1h
2025-12-31 01:31:08.728289+00:00 | ADAUSDT | 4h
2025-12-31 01:31:08.730032+00:00 | DOGEUSDT | 5m
2025-12-31 01:31:08.730218+00:00 | DOGEUSDT | 15m
2025-12-31 01:31:08.730412+00:00 | DOGEUSDT | 30m
2025-12-31 01:31:08.730661+00:00 | DOGEUSDT | 1h
2025-12-31 01:31:08.730822+00:00 | DOGEUSDT | 4h
2025-12-31 01:31:08.732535+00:00 | AVAXUSDT | 5m
2025-12-31 01:31:08.732734+00:00 | AVAXUSDT | 15m
2025-12-31 01:31:08.732891+00:00 | AVAXUSDT | 30m
2025-12-31 01:31:08.733058+00:00 | AVAXUSDT | 1h
2025-12-31 01:31:08.733254+00:00 | AVAXUSDT | 4h
2025-12-31 01:31:08.739819+00:00 | DOTUSDT | 5m
2025-12-31 01:31:08.740078+00:00 | DOTUSDT | 15m
2025-12-31 01:31:08.740246+00:00 | DOTUSDT | 30m
2025-12-31 01:31:08.740437+00:00 | DOTUSDT | 1h
2025-12-31 01:31:08.740622+00:00 | DOTUSDT | 4h
2025-12-31 01:31:08.742583+00:00 | LINKUSDT | 5m
2025-12-31 01:31:08.742817+00:00 | LINKUSDT | 15m
2025-12-31 01:31:08.743000+00:00 | LINKUSDT | 30m
2025-12-31 01:31:08.743172+00:00 | LINKUSDT | 1h
2025-12-31 01:31:08.743397+00:00 | LINKUSDT | 4h
2025-12-31 01:31:08.746382+00:00 | UNIUSDT | 5m
2025-12-31 01:31:08.746614+00:00 | UNIUSDT | 15m
2025-12-31 01:31:08.746794+00:00 | UNIUSDT | 30m
2025-12-31 01:31:08.747000+00:00 | UNIUSDT | 1h
2025-12-31 01:31:08.747164+00:00 | UNIUSDT | 4h
2025-12-31 01:31:08.753038+00:00 | AAVEUSDT | 5m
2025-12-31 01:31:08.753314+00:00 | AAVEUSDT | 15m
2025-12-31 01:31:08.753572+00:00 | AAVEUSDT | 30m
2025-12-31 01:31:08.753828+00:00 | AAVEUSDT | 1h
2025-12-31 01:31:08.754008+00:00 | AAVEUSDT | 4h
2025-12-31 01:31:08.757129+00:00 | ARBUSDT | 5m
2025-12-31 01:31:08.757381+00:00 | ARBUSDT | 15m
2025-12-31 01:31:08.757589+00:00 | ARBUSDT | 30m
2025-12-31 01:31:08.757750+00:00 | ARBUSDT | 1h
2025-12-31 01:31:08.757902+00:00 | ARBUSDT | 4h
2025-12-31 01:31:08.759708+00:00 | OPUSDT | 5m
2025-12-31 01:31:08.759914+00:00 | OPUSDT | 15m
2025-12-31 01:31:08.760063+00:00 | OPUSDT | 30m
2025-12-31 01:31:08.760336+00:00 | OPUSDT | 1h
2025-12-31 01:31:08.760612+00:00 | OPUSDT | 4h
2025-12-31 01:31:08.762221+00:00 | SUIUSDT | 5m
2025-12-31 01:31:08.762513+00:00 | SUIUSDT | 15m
2025-12-31 01:31:08.762690+00:00 | SUIUSDT | 30m
2025-12-31 01:31:08.762847+00:00 | SUIUSDT | 1h
2025-12-31 01:31:08.762999+00:00 | SUIUSDT | 4h
2025-12-31 01:31:08.764981+00:00 | APTUSDT | 5m
2025-12-31 01:31:08.765235+00:00 | APTUSDT | 15m
2025-12-31 01:31:08.765441+00:00 | APTUSDT | 30m
2025-12-31 01:31:08.765628+00:00 | APTUSDT | 1h
2025-12-31 01:31:08.765803+00:00 | APTUSDT | 4h
2025-12-31 01:31:08.767736+00:00 | ATOMUSDT | 5m
2025-12-31 01:31:08.767904+00:00 | ATOMUSDT | 15m
2025-12-31 01:31:08.768109+00:00 | ATOMUSDT | 30m
2025-12-31 01:31:08.768268+00:00 | ATOMUSDT | 1h
2025-12-31 01:31:08.768466+00:00 | ATOMUSDT | 4h
2025-12-31 01:31:08.770079+00:00 | NEARUSDT | 5m
2025-12-31 01:31:08.770252+00:00 | NEARUSDT | 15m
2025-12-31 01:31:08.770451+00:00 | NEARUSDT | 30m
2025-12-31 01:31:08.770610+00:00 | NEARUSDT | 1h
2025-12-31 01:31:08.770754+00:00 | NEARUSDT | 4h
2025-12-31 01:31:08.772410+00:00 | ALGOUSDT | 5m
2025-12-31 01:31:08.772609+00:00 | ALGOUSDT | 15m
2025-12-31 01:31:08.772837+00:00 | ALGOUSDT | 30m
2025-12-31 01:31:08.772988+00:00 | ALGOUSDT | 1h
2025-12-31 01:31:08.773125+00:00 | ALGOUSDT | 4h
2025-12-31 01:35:57.967513+00:00 | BTCUSDT | 5m
2025-12-31 01:35:57.967948+00:00 | BTCUSDT | 15m
2025-12-31 01:35:57.968359+00:00 | BTCUSDT | 30m
2025-12-31 01:35:57.968692+00:00 | BTCUSDT | 1h
2025-12-31 01:35:57.969110+00:00 | BTCUSDT | 4h
2025-12-31 01:35:57.971784+00:00 | ETHUSDT | 5m
2025-12-31 01:35:57.972126+00:00 | ETHUSDT | 15m
2025-12-31 01:35:57.972494+00:00 | ETHUSDT | 30m
2025-12-31 01:35:57.972818+00:00 | ETHUSDT | 1h
2025-12-31 01:35:57.973010+00:00 | ETHUSDT | 4h
2025-12-31 01:35:57.977683+00:00 | BNBUSDT | 5m
2025-12-31 01:35:57.978626+00:00 | BNBUSDT | 15m
2025-12-31 01:35:57.978814+00:00 | BNBUSDT | 30m
2025-12-31 01:35:57.978997+00:00 | BNBUSDT | 1h
2025-12-31 01:35:57.979171+00:00 | BNBUSDT | 4h
2025-12-31 01:35:57.985934+00:00 | SOLUSDT | 5m
2025-12-31 01:35:57.986214+00:00 | SOLUSDT | 15m
2025-12-31 01:35:57.987528+00:00 | SOLUSDT | 30m
2025-12-31 01:35:57.987775+00:00 | SOLUSDT | 1h
2025-12-31 01:35:57.987959+00:00 | SOLUSDT | 4h
2025-12-31 01:35:57.994370+00:00 | XRPUSDT | 5m
2025-12-31 01:35:57.994675+00:00 | XRPUSDT | 15m
2025-12-31 01:35:57.994866+00:00 | XRPUSDT | 30m
2025-12-31 01:35:57.995054+00:00 | XRPUSDT | 1h
2025-12-31 01:35:57.995223+00:00 | XRPUSDT | 4h
2025-12-31 01:35:58.000207+00:00 | ADAUSDT | 5m
2025-12-31 01:35:58.001078+00:00 | ADAUSDT | 15m
2025-12-31 01:35:58.002616+00:00 | ADAUSDT | 30m
2025-12-31 01:35:58.002896+00:00 | ADAUSDT | 1h
2025-12-31 01:35:58.003095+00:00 | ADAUSDT | 4h
2025-12-31 01:35:58.009450+00:00 | DOGEUSDT | 5m
2025-12-31 01:35:58.009711+00:00 | DOGEUSDT | 15m
2025-12-31 01:35:58.009893+00:00 | DOGEUSDT | 30m
2025-12-31 01:35:58.010070+00:00 | DOGEUSDT | 1h
2025-12-31 01:35:58.010246+00:00 | DOGEUSDT | 4h
2025-12-31 01:35:58.014441+00:00 | AVAXUSDT | 5m
2025-12-31 01:35:58.014718+00:00 | AVAXUSDT | 15m
2025-12-31 01:35:58.014962+00:00 | AVAXUSDT | 30m
2025-12-31 01:35:58.015142+00:00 | AVAXUSDT | 1h
2025-12-31 01:35:58.017519+00:00 | AVAXUSDT | 4h
2025-12-31 01:35:58.023862+00:00 | DOTUSDT | 5m
2025-12-31 01:35:58.024075+00:00 | DOTUSDT | 15m
2025-12-31 01:35:58.024621+00:00 | DOTUSDT | 30m
2025-12-31 01:35:58.024935+00:00 | DOTUSDT | 1h
2025-12-31 01:35:58.025226+00:00 | DOTUSDT | 4h
2025-12-31 01:35:58.031517+00:00 | LINKUSDT | 5m
2025-12-31 01:35:58.031766+00:00 | LINKUSDT | 15m
2025-12-31 01:35:58.031944+00:00 | LINKUSDT | 30m
2025-12-31 01:35:58.032117+00:00 | LINKUSDT | 1h
2025-12-31 01:35:58.032281+00:00 | LINKUSDT | 4h
2025-12-31 01:35:58.038148+00:00 | UNIUSDT | 5m
2025-12-31 01:35:58.038938+00:00 | UNIUSDT | 15m
2025-12-31 01:35:58.039229+00:00 | UNIUSDT | 30m
2025-12-31 01:35:58.039496+00:00 | UNIUSDT | 1h
2025-12-31 01:35:58.039873+00:00 | UNIUSDT | 4h
2025-12-31 01:35:58.045230+00:00 | AAVEUSDT | 5m
2025-12-31 01:35:58.046022+00:00 | AAVEUSDT | 15m
2025-12-31 01:35:58.047567+00:00 | AAVEUSDT | 30m
2025-12-31 01:35:58.047897+00:00 | AAVEUSDT | 1h
2025-12-31 01:35:58.048149+00:00 | AAVEUSDT | 4h
2025-12-31 01:35:58.054530+00:00 | ARBUSDT | 5m
2025-12-31 01:35:58.054835+00:00 | ARBUSDT | 15m
2025-12-31 01:35:58.055016+00:00 | ARBUSDT | 30m
2025-12-31 01:35:58.055194+00:00 | ARBUSDT | 1h
2025-12-31 01:35:58.057458+00:00 | ARBUSDT | 4h
2025-12-31 01:35:58.063385+00:00 | OPUSDT | 5m
